NU_MATRICULA,TIPO_BOLSA,ID_UNIDADE,NOME_UNIDADE,DATA_INICIO,DATA_FIM,VALOR_BOLSA,MES_REFERENCIA
200951098,BOLSA CAA NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/07/19 00:00,,400,08/2020
200951099,BOLSA CAA NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/07/19 00:00,,400,08/2020
200951099,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951125,BOLSA CAA NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,08/07/19 00:00,,400,08/2020
200951125,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951133,BOLSA CAA NÍVEL 2,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,06/09/19 00:00,,300,08/2020
200951133,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951137,BOLSA CAA NÍVEL 2,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,04/09/19 00:00,,300,08/2020
200951137,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951139,BOLSA RECIFE NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,02/01/20 00:00,,300,08/2020
200951147,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,09/07/19 00:00,,400,08/2020
200951157,BOLSA CAV NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,27/06/19 00:00,,700,08/2020
200951160,BOLSA CAA NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,06/09/19 00:00,,600,08/2020
200951160,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951162,CADASTRO CONTAS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/01/20 00:00,,0,08/2020
200951162,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,03/01/20 00:00,,400,08/2020
200951171,BOLSA RECIFE NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/08/19 00:00,,300,08/2020
200951192,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,23/12/19 00:00,,400,08/2020
200951192,CADASTRO CONTAS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/01/20 00:00,,0,08/2020
200951198,BOLSA CAA NÍVEL 1,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/09/19 00:00,,200,08/2020
200951198,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951224,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,09/07/19 00:00,,400,08/2020
200951235,BOLSA CAA NÍVEL 2,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,05/09/19 00:00,,300,08/2020
200951247,BOLSA CAA NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,06/09/19 00:00,,600,08/2020
200951247,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951257,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,09/07/19 00:00,,400,08/2020
200951259,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,08/07/19 00:00,,400,08/2020
200951268,BOLSA CAA NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,08/07/19 00:00,,400,08/2020
200951268,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951270,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/09/19 00:00,,400,08/2020
200951270,AUXÍLIO COMPLEMENTAR RESIDENTES,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,30/09/19 00:00,,100,08/2020
200951270,AUX FINANCEIRO COVID19,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/03/20 00:00,,274,08/2020
200951272,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,09/07/19 00:00,,400,08/2020
200951285,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,30/12/19 00:00,,400,08/2020
200951285,CADASTRO CONTAS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/01/20 00:00,,0,08/2020
200951286,BOLSA CAA NÍVEL 1,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,05/09/19 00:00,,200,08/2020
200951291,AUXÍLIO COMPLEMENTAR RESIDENTES,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/09/19 00:00,,100,08/2020
200951291,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/09/19 00:00,,400,08/2020
200951291,AUX FINANCEIRO COVID19,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/03/20 00:00,,274,08/2020
200951301,BOLSA CAA NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,05/09/19 00:00,,400,08/2020
200951305,AUXÍLIO COMPLEMENTAR MORADIA RECIFE,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/19 00:00,,300,08/2020
200951305,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/19 00:00,,400,08/2020
200951305,AUX FINANCEIRO COVID19,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/03/20 00:00,,274,08/2020
200951310,BOLSA CAA NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,23/12/19 00:00,,400,08/2020
200951310,CADASTRO CONTAS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/01/20 00:00,,0,08/2020
200951328,BOLSA CAA NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,06/09/19 00:00,,400,08/2020
200951358,BOLSA RECIFE NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/03/19 00:00,,300,08/2020
200951387,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,20/12/19 00:00,,400,08/2020
200951387,CADASTRO CONTAS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/01/20 00:00,,0,08/2020
200951404,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,09/07/19 00:00,,400,08/2020
200951427,BOLSA CAA NÍVEL 2,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,05/09/19 00:00,,300,08/2020
200951428,BOLSA CAV NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/08/19 00:00,,500,08/2020
200951433,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,08/07/19 00:00,,400,08/2020
200951434,BOLSA RECIFE NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/07/19 00:00,,300,08/2020
200951434,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951437,BOLSA CAA NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,06/09/19 00:00,,400,08/2020
200951444,BOLSA CAV NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,27/06/19 00:00,,700,08/2020
200951454,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,08/07/19 00:00,,400,08/2020
200951469,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/02/19 00:00,,400,08/2020
200951473,CADASTRO CONTAS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/01/20 00:00,,0,08/2020
200951473,BOLSA CAV NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,09/01/20 00:00,,700,08/2020
200951474,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/02/19 00:00,,400,08/2020
200951474,RECADASTRAMENTO,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,18/02/20 00:00,,0,08/2020
200951474,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951475,BOLSA CAV NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,10/07/19 00:00,,700,08/2020
200951492,BOLSA CAV NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/08/19 00:00,,500,08/2020
200951494,BOLSA CAV NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,09/07/19 00:00,,700,08/2020
200951494,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951495,BOLSA CAV NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/12/19 00:00,,500,08/2020
200951499,BOLSA RECIFE NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,02/09/19 00:00,,300,08/2020
200951504,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,20/12/19 00:00,,400,08/2020
200951504,CADASTRO CONTAS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/01/20 00:00,,0,08/2020
200951512,BOLSA CAV NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,27/06/19 00:00,,700,08/2020
200951519,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/19 00:00,,400,08/2020
200951519,AUXÍLIO COMPLEMENTAR MORADIA RECIFE,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,02/05/19 00:00,,300,08/2020
200951519,AUX FINANCEIRO COVID19,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/03/20 00:00,,274,08/2020
200951522,BOLSA CAV NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,27/06/19 00:00,,700,08/2020
200951525,BOLSA CAV NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/08/19 00:00,,500,08/2020
200951526,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,08/07/19 00:00,,400,08/2020
200951527,BOLSA CAV NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,26/06/19 00:00,,700,08/2020
200951527,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951540,BOLSA CAV NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/08/19 00:00,,500,08/2020
200951552,AUXÍLIO COMPLEMENTAR MORADIA INTERIOR,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/09/19 00:00,,100,08/2020
200951552,BOLSA CAV NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,06/09/19 00:00,,700,08/2020
200951552,AUX FINANCEIRO COVID19,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/03/20 00:00,,274,08/2020
200951554,BOLSA CAV NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,27/06/19 00:00,,700,08/2020
200951566,BOLSA CAA NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,23/12/19 00:00,,400,08/2020
200951566,CADASTRO CONTAS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/01/20 00:00,,0,08/2020
200951566,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951571,BOLSA CAA NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/07/19 00:00,,400,08/2020
200951572,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,09/07/19 00:00,,400,08/2020
200951572,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951573,BOLSA CAV NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,27/06/19 00:00,,500,08/2020
200951576,BOLSA CAV NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,10/07/19 00:00,,700,08/2020
200951576,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951578,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,08/07/19 00:00,,400,08/2020
200951582,BOLSA CAV NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,25/10/19 00:00,,700,08/2020
200951589,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,09/07/19 00:00,,400,08/2020
200951591,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,09/07/19 00:00,,400,08/2020
200951598,BOLSA CAA NÍVEL 2,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,06/09/19 00:00,,300,08/2020
200951608,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/07/19 00:00,,400,08/2020
200951610,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,09/07/19 00:00,,400,08/2020
200951610,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951612,BOLSA CAA NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/07/19 00:00,,400,08/2020
200951612,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951615,BOLSA CAA NÍVEL 1,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,05/09/19 00:00,,200,08/2020
200951615,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951622,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,09/07/19 00:00,,400,08/2020
200951628,BOLSA CAA NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,05/09/19 00:00,,600,08/2020
200951630,BOLSA CAA NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,09/07/19 00:00,,400,08/2020
200951630,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951632,BOLSA CAA NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,05/09/19 00:00,,600,08/2020
200951635,BOLSA RECIFE NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,02/09/19 00:00,,300,08/2020
200951651,CADASTRO CONTAS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/01/20 00:00,,0,08/2020
200951651,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,03/01/20 00:00,,400,08/2020
200951651,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951656,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/10/19 00:00,,400,08/2020
200951656,AUXÍLIO COMPLEMENTAR MORADIA RECIFE,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,06/10/19 00:00,,300,08/2020
200951656,AUX FINANCEIRO COVID19,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/03/20 00:00,,274,08/2020
200951660,BOLSA CAA NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,08/07/19 00:00,,400,08/2020
200951661,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/07/19 00:00,,400,08/2020
200951672,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,20/12/19 00:00,,400,08/2020
200951672,CADASTRO CONTAS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/01/20 00:00,,0,08/2020
200951691,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/19 00:00,,400,08/2020
200951691,AUXÍLIO COMPLEMENTAR MORADIA RECIFE,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,14/05/19 00:00,,300,08/2020
200951691,AUX FINANCEIRO COVID19,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/03/20 00:00,,274,08/2020
200951698,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,20/12/19 00:00,,400,08/2020
200951698,CADASTRO CONTAS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/01/20 00:00,,0,08/2020
200951701,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/07/19 00:00,,400,08/2020
200951716,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,23/12/19 00:00,,400,08/2020
200951716,CADASTRO CONTAS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/01/20 00:00,,0,08/2020
200951721,BOLSA CAA NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,09/07/19 00:00,,400,08/2020
200951722,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,08/07/19 00:00,,400,08/2020
200951722,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951726,BOLSA RECIFE NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,09/07/19 00:00,,300,08/2020
200951732,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,08/07/19 00:00,,400,08/2020
200951732,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951768,AUXÍLIO COMPLEMENTAR RESIDENTES,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/19 00:00,,100,08/2020
200951768,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/19 00:00,,400,08/2020
200951768,AUX FINANCEIRO COVID19,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/03/20 00:00,,274,08/2020
200951774,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/01/20 00:00,,400,08/2020
200951775,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,20/12/19 00:00,,400,08/2020
200951775,CADASTRO CONTAS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/01/20 00:00,,0,08/2020
200951805,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/07/19 00:00,,400,08/2020
200951852,BOLSA EMERGENCIAL RECIFE,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/01/20 00:00,,300,08/2020
200951852,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951864,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,09/07/19 00:00,,400,08/2020
200951881,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/19 00:00,,400,08/2020
200951881,AUXÍLIO COMPLEMENTAR MORADIA RECIFE,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,02/05/19 00:00,,300,08/2020
200951881,AUX FINANCEIRO COVID19,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/03/20 00:00,,274,08/2020
200951900,AUXÍLIO COMPLEMENTAR RESIDENTES,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/19 00:00,,100,08/2020
200951900,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/19 00:00,,400,08/2020
200951900,AUX FINANCEIRO COVID19,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/03/20 00:00,,274,08/2020
200951922,BOLSA RECIFE NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/08/19 00:00,,300,08/2020
200951923,BOLSA RECIFE NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,02/09/19 00:00,,300,08/2020
200951923,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951931,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,23/12/19 00:00,,400,08/2020
200951931,CADASTRO CONTAS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/01/20 00:00,,0,08/2020
200951938,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/19 00:00,,400,08/2020
200951938,AUXÍLIO COMPLEMENTAR MORADIA RECIFE,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,06/05/19 00:00,,300,08/2020
200951938,AUX FINANCEIRO COVID19,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/03/20 00:00,,274,08/2020
200951946,BOLSA CAV NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,10/07/19 00:00,,700,08/2020
200951953,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/09/19 00:00,,400,08/2020
200951953,AUXÍLIO COMPLEMENTAR RESIDENTES,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,30/09/19 00:00,,100,08/2020
200951953,AUX FINANCEIRO COVID19,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/03/20 00:00,,274,08/2020
200951958,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/07/19 00:00,,400,08/2020
200951959,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/07/19 00:00,,400,08/2020
200951961,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/07/19 00:00,,400,08/2020
200951964,BOLSA CAA NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,09/07/19 00:00,,400,08/2020
200951967,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,09/07/19 00:00,,400,08/2020
200951972,BOLSA RECIFE NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,09/07/19 00:00,,400,08/2020
200951972,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200951983,BOLSA CAV NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,27/06/19 00:00,,700,08/2020
200951983,AUXÍLIO COMPLEMENTAR MORADIA INTERIOR,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/07/19 00:00,,100,08/2020
200951983,AUX FINANCEIRO COVID19,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/03/20 00:00,,274,08/2020
200951991,BOLSA CAA NÍVEL 3,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,09/07/19 00:00,,400,08/2020
200951991,AUXÍLIO EMERGENCIAL COVID19 VINC. NÍVEIS,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/05/20 00:00,,274,08/2020
200952000,BOLSA CAV NÍVEL 4,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,26/06/19 00:00,,700,08/2020
200952000,AUXÍLIO COMPLEMENTAR MORADIA INTERIOR,1189,PRÓ-REITORIA PARA ASSUNTOS ESTUDANTIS,01/09/19 00:00,,100,08/2020
